title,budget,revenue,profit,log_budget,log_revenue,release_year,main_genre,runtime,vote_average,language_group,popularity
Saving Face,0,0,0,0.0,0.0,2004,Comedy,91.0,6.8,en,2.487255
Brick Lane,0,0,0,0.0,0.0,2007,Drama,102.0,5.2,en,0.262135
Robot & Frank,2500000,3325038,825038,14.731801689838349,15.016991961326612,2012,Science Fiction,85.0,6.8,en,23.419061
My Life Without Me,0,9726954,9726954,0.0,16.09041145554294,2003,Drama,106.0,7.2,en,7.958831
The Spectacular Now,2500000,6854611,4354611,14.731801689838349,15.740432268355502,2013,Comedy,95.0,6.8,en,25.722747
Religulous,0,0,0,0.0,0.0,2008,Comedy,101.0,7.2,en,9.774126
Fuel,0,0,0,0.0,0.0,2008,Documentary,90.0,7.0,en,0.197469
Valley of the Heart's Delight,0,0,0,0.0,0.0,2006,Drama,100.0,7.0,en,0.142255
Eye of the Dolphin,2500000,71904,-2428096,14.731801689838349,11.18310108232048,2007,Drama,100.0,7.1,en,0.301884
8: The Mormon Proposition,0,0,0,0.0,0.0,2010,Documentary,80.0,5.5,en,0.424957
The Other End of the Line,14000000,0,-14000000,16.454567959008102,0.0,2008,Comedy,106.0,6.1,en,3.393648
Anatomy,0,0,0,0.0,0.0,2000,Horror,103.0,6.1,de,5.025938
Sleep Dealer,2500000,107559,-2392441,14.731801689838349,11.585804110382801,2008,Drama,90.0,6.0,en,4.624691
Super,2500000,324138,-2175862,14.731801689838349,12.688927715120661,2010,Comedy,96.0,6.6,en,12.204569
Christmas Mail,0,0,0,0.0,0.0,2010,Comedy,89.0,5.0,en,0.630226
Stung,2500000,0,-2500000,14.731801689838349,0.0,2015,Comedy,87.0,4.9,de,4.270489
Antibirth,35000000,0,-35000000,17.370858648025116,0.0,2016,Horror,94.0,4.8,en,3.674294
Get on the Bus,2400000,5731103,3331103,14.690979711984754,15.56141874028948,1996,Drama,120.0,7.0,en,4.623059
Thr3e,0,0,0,0.0,0.0,2006,Drama,101.0,4.8,en,1.946715
Idiocracy,30000000,495303,-29504697,17.216707972959764,13.112926994457307,2006,Adventure,84.0,6.3,en,27.940093
The Rise of the Krays,2500000,0,-2500000,14.731801689838349,0.0,2015,Crime,110.0,4.5,en,1.759506
This Is England,2380000,8176544,5796544,14.682611465815636,15.916780247716764,2006,Drama,101.0,7.4,en,8.395624
U.F.O.,2500000,0,-2500000,14.731801689838349,0.0,2012,Action,101.0,3.1,en,8.248149
Bathing Beauty,2361000,6892000,4531000,14.674596239616903,15.74587202172571,1944,Comedy,101.0,7.0,en,0.628051
Go for It!,2450000,0,-2450000,14.711598990684092,0.0,2011,Drama,105.0,4.6,en,0.500753
"Dancer, Texas Pop. 81",0,565592,565592,0.0,13.24563001725029,1998,Comedy,97.0,10.0,en,0.376662
Show Boat,2300000,11000000,8700000,14.648420115681892,16.213405921671733,1951,Music,107.0,6.9,en,1.606314
Redemption Road,0,0,0,0.0,0.0,2011,Drama,91.0,4.7,en,0.197264
The Calling,0,0,0,0.0,0.0,2014,Thriller,108.0,5.6,en,5.759493
The Brave Little Toaster,2000000,0,-2000000,14.508658238524095,0.0,1987,Fantasy,90.0,6.7,en,6.86302
Fantasia,2280000,83320000,81040000,14.639686439527019,18.238199186358965,1940,Animation,124.0,7.2,en,32.875469
8 Days,0,0,0,0.0,0.0,2014,Thriller,90.0,0.0,en,0.015295
Friday the 13th Part III,4000000,36690067,32690067,15.201805169084134,17.418016649695787,1982,Horror,95.0,5.7,en,14.206525
Friday the 13th: A New Beginning,2200000,21930418,19730418,14.603968372873895,16.9033852264587,1985,Horror,92.0,5.1,en,12.639469
The Last Sin Eater,0,0,0,0.0,0.0,2007,Drama,117.0,6.2,en,2.371477
Do You Believe?,0,0,0,0.0,0.0,2015,Fantasy,115.0,6.6,en,2.470443
Impact Point,0,0,0,0.0,0.0,2008,Thriller,90.0,5.7,en,1.532518
The Valley of Decision,2160000,9132000,6972000,14.585619242623203,16.027295396136854,1945,Drama,119.0,5.8,en,0.1813
Eden,2300000,0,-2300000,14.648420115681892,0.0,2015,Thriller,97.0,5.6,en,2.713171
Chicken Tikka Masala,0,0,0,0.0,0.0,2005,Comedy,90.0,3.5,en,0.258413
There's Always Woodstock,0,0,0,0.0,0.0,2014,Romance,90.0,5.4,en,2.025701
Jack Brooks: Monster Slayer,0,0,0,0.0,0.0,2007,Action,85.0,5.7,en,2.659804
The Best Years of Our Lives,2100000,23650000,21550000,14.557448378884015,16.978873715185514,1946,Drama,172.0,7.6,en,8.38717
Bully,0,480811,480811,0.0,13.083231620294342,2001,Crime,113.0,6.7,en,6.677093
Elling,0,0,0,0.0,0.0,2001,Comedy,89.0,7.0,en,2.526356
Mi America,2100000,3330,-2096670,14.557448378884015,8.11102783819368,2015,Drama,126.0,0.0,en,0.039007
[REC],1500000,30448000,28948000,14.220976332738882,17.231530901360948,2007,Horror,78.0,7.1,es,31.691617
Lies in Plain Sight,0,0,0,0.0,0.0,2010,Drama,88.0,4.5,en,0.47909
Containment,0,0,0,0.0,0.0,2015,Thriller,77.0,5.1,en,2.122451
The Timber,0,0,0,0.0,0.0,2015,Adventure,81.0,4.1,de,0.803761
From Russia with Love,2000000,78898765,76898765,14.508658238524095,18.183676145643098,1963,Action,115.0,6.9,en,41.298723
The Toxic Avenger Part II,0,0,0,0.0,0.0,1989,Comedy,96.0,5.3,en,1.791331
Sleeper,2000000,18344729,16344729,14.508658238524095,16.724852897756424,1973,Comedy,89.0,7.0,en,10.664202
It Follows,2000000,14674076,12674076,14.508658238524095,16.50159302561862,2015,Horror,100.0,6.6,en,100.876794
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,2000000,18016290,16016290,14.508658238524095,16.706786962100164,1972,Comedy,88.0,6.6,en,13.223111
To Kill a Mockingbird,2000000,13129846,11129846,14.508658238524095,16.390398593507353,1962,Crime,129.0,8.0,en,22.139842
Mad Max 2: The Road Warrior,2000000,24600832,22600832,14.508658238524095,17.01829086211791,1981,Adventure,95.0,7.3,en,37.117362
The Legend of Drunken Master,0,0,0,0.0,0.0,1994,Action,102.0,7.2,Other,15.046612
Boys Don't Cry,2000000,11540607,9540607,14.508658238524095,16.261382503964846,1999,Crime,118.0,7.2,en,15.557144
Silent House,2000000,13101672,11101672,14.508658238524095,16.388250489940827,2011,Horror,85.0,5.2,en,11.66632
The Lives of Others,2000000,70000000,68000000,14.508658238524095,18.064005814299346,2006,Drama,137.0,7.9,de,34.938177
Courageous,1000000,34522221,33522221,13.815511557963774,17.357113790589977,2011,Drama,129.0,6.8,en,5.961119
The Hustler,2000000,7600000,5600000,14.508658238524095,15.843658936835498,1961,Drama,134.0,7.6,en,17.639478
Boom Town,2000000,9172000,7172000,14.508658238524095,16.031666031987402,1940,Adventure,119.0,6.5,en,1.867004
The Triplets of Belleville,8000000,1477676,-6522324,15.894952224644102,14.205981818041623,2003,Adventure,80.0,7.3,fr,13.944645
Smoke Signals,0,0,0,0.0,0.0,1998,Drama,89.0,6.6,en,2.304552
American Splendor,0,6003587,6003587,0.0,15.607867848461579,2003,Comedy,101.0,7.1,en,7.792851
Before Sunset,2700000,15992615,13292615,14.80876270134486,16.587637673680156,2004,Drama,80.0,7.6,en,14.799323
Amores perros,2000000,20908467,18908467,14.508658238524095,16.855664802340982,2000,Drama,154.0,7.6,es,23.281616
Thirteen,2000000,4601043,2601043,14.508658238524095,15.341793792230327,2003,Crime,100.0,6.7,en,20.331593
Gentleman's Agreement,2000000,7800000,5800000,14.508658238524095,15.86963441986494,1947,Drama,118.0,6.8,en,5.381536
Winter's Bone,2000000,13831503,11831503,14.508658238524095,16.442459446824355,2010,Drama,100.0,6.8,en,20.834883
Touching the Void,0,13885802,13885802,0.0,16.446377509243835,2003,Documentary,106.0,7.6,en,14.045887
Alexander's Ragtime Band,2000000,4000000,2000000,14.508658238524095,15.201805169084134,1938,Drama,106.0,4.8,en,0.483974
Me and You and Everyone We Know,0,0,0,0.0,0.0,2005,Comedy,90.0,7.0,en,9.719094
Inside Job,2000000,7871522,5871522,14.508658238524095,15.87876212136611,2010,Documentary,109.0,7.7,en,16.930914
We Are Your Friends,6000000,11122090,5122090,15.607270193858982,16.22444386867783,2015,Drama,96.0,6.3,en,28.819424
Ghost Dog: The Way of the Samurai,0,0,0,0.0,0.0,1999,Crime,116.0,7.2,en,18.223139
Harsh Times,2000000,5967038,3967038,14.508658238524095,15.601761382430572,2005,Crime,120.0,6.3,en,12.999023
Captive,2000000,2801508,801508,14.508658238524095,14.845668758547014,2015,Crime,97.0,5.6,en,6.728882
Full Frontal,2000000,2506446,506446,14.508658238524095,14.734376770439196,2002,Comedy,96.0,4.8,en,1.95686
Witchboard,0,0,0,0.0,0.0,1986,Horror,98.0,5.9,en,7.151154
Shortbus,2000000,5179037,3179037,14.508658238524095,15.460129882702919,2006,Romance,101.0,6.3,en,14.846001
Waltz with Bashir,2000000,11125849,9125849,14.508658238524095,16.224781787592285,2008,Drama,90.0,7.8,Other,14.08251
"The Book of Mormon Movie, Volume 1: The Journey",2000000,1672730,-327270,14.508658238524095,14.32996817803923,2003,Unknown,120.0,5.0,en,0.031947
No End in Sight,2000000,1431623,-568377,14.508658238524095,14.174320022192832,2007,Documentary,102.0,7.2,en,2.283796
The Diary of a Teenage Girl,2000000,1477002,-522998,14.508658238524095,14.205525592655665,2015,Drama,98.0,6.8,en,18.224326
In the Shadow of the Moon,2000000,0,-2000000,14.508658238524095,0.0,2007,Documentary,109.0,7.6,en,3.43159
Meek's Cutoff,0,876302,876302,0.0,13.68346720052319,2010,Drama,104.0,6.5,en,4.749885
Inside Deep Throat,2000000,653621,-1346379,14.508658238524095,13.390284481692177,2005,History,92.0,6.8,en,3.980072
Dinner Rush,0,0,0,0.0,0.0,2000,Drama,99.0,7.1,en,1.096355
Clockwatchers,0,0,0,0.0,0.0,1997,Comedy,96.0,5.6,en,1.196943
The Virginity Hit,2000000,563706,-1436294,14.508658238524095,13.242289891945376,2010,Comedy,120.0,4.6,en,3.125382
Subway,2000000,390659,-1609341,14.508658238524095,12.875592895458963,1985,Action,104.0,6.3,fr,5.261065
House of D,0,0,0,0.0,0.0,2005,Comedy,97.0,6.1,en,6.337735
Teeth,0,0,0,0.0,0.0,2007,Comedy,94.0,5.2,en,7.359286
Six-String Samurai,2000000,124494,-1875506,14.508658238524095,11.732020833437868,1998,Action,91.0,5.8,en,1.892183
It's All Gone Pete Tong,2000000,120620,-1879380,14.508658238524095,11.7004086774697,2004,Drama,90.0,7.1,en,3.911445
Saint John of Las Vegas,3800000,111731,-3688269,15.150511887854474,11.62385842567653,2009,Comedy,84.0,5.9,en,2.559806
24 7: Twenty Four Seven,0,0,0,0.0,0.0,1997,Comedy,96.0,6.3,en,0.744406
Stonewall,13500000,187674,-13312326,16.41820031748273,12.142467022441203,2015,Drama,129.0,5.2,en,5.16023
Roadside Romeo,7000000,1100000,-5900000,15.76142084987672,13.910821646859095,2008,Animation,93.0,6.7,en,0.253595
This Thing of Ours,0,0,0,0.0,0.0,2005,Drama,100.0,5.0,en,0.046868
The Lost Medallion: The Adventures of Billy Stone,0,0,0,0.0,0.0,2013,Adventure,97.0,5.6,en,2.952932
The Last Five Years,0,0,0,0.0,0.0,2014,Comedy,94.0,5.5,en,5.563068
The Missing Person,0,0,0,0.0,0.0,2009,Comedy,95.0,6.4,en,1.161034
Return of the Living Dead 3,2000000,54207,-1945793,14.508658238524095,10.900583778011725,1993,Comedy,97.0,5.9,en,7.502934
London,0,0,0,0.0,0.0,2005,Drama,92.0,6.1,en,5.350423
Sherrybaby,2000000,622806,-1377194,14.508658238524095,13.34199195844208,2006,Drama,96.0,6.3,en,4.261509
Circle,0,0,0,0.0,0.0,2015,Horror,87.0,6.0,en,6.752141
Eden Lake,0,3983997,3983997,0.0,15.197796395678468,2008,Horror,91.0,6.7,en,20.362373
Plush,0,0,0,0.0,0.0,2013,Thriller,98.0,5.4,en,5.099368
Lesbian Vampire Killers,0,0,0,0.0,0.0,2009,Horror,86.0,5.3,en,6.632891
Gangster's Paradise: Jerusalema,0,0,0,0.0,0.0,2008,Drama,120.0,6.8,en,1.717376
Freeze Frame,0,0,0,0.0,0.0,2004,Thriller,99.0,6.9,en,4.922397
Grave Encounters,1000000,0,-1000000,13.815511557963774,0.0,2011,Thriller,92.0,6.1,en,13.222268
Stitches,100000,95000,-5000,11.51293546492023,11.461642696843066,2012,Horror,86.0,5.5,en,7.447714
Nine Dead,2000000,0,-2000000,14.508658238524095,0.0,2010,Crime,98.0,5.2,en,9.68793
"To Be Frank, Sinatra at 100",2,0,-2,1.0986122886681098,0.0,2015,Documentary,103.0,0.0,en,0.050625
Bananas,2000000,11833696,9833696,14.508658238524095,16.28646169769967,1971,Comedy,82.0,6.7,en,5.941852
Supercapitalist,0,0,0,0.0,0.0,2012,Thriller,103.0,3.5,en,0.174311
Rockaway,0,0,0,0.0,0.0,2007,Action,76.0,5.8,en,0.361554
The Lady from Shanghai,2300000,0,-2300000,14.648420115681892,0.0,1947,Crime,87.0,7.2,en,8.055084
No Man's Land: The Rise of Reeker,2000000,0,-2000000,14.508658238524095,0.0,2008,Horror,88.0,4.4,en,4.346271
Highway,14000000,0,-14000000,16.454567959008102,0.0,2002,Action,97.0,5.6,en,3.419685
Small Apartments,2000000,0,-2000000,14.508658238524095,0.0,2012,Comedy,96.0,5.7,en,5.100741
Coffee Town,0,0,0,0.0,0.0,2013,Comedy,87.0,6.7,en,2.253589
The Ghastly Love of Johnny X,0,0,0,0.0,0.0,2013,Comedy,106.0,6.6,en,0.209475
All Is Bright,0,0,0,0.0,0.0,2013,Comedy,107.0,5.3,en,3.613577
The Torture Chamber of Dr. Sadism,0,0,0,0.0,0.0,1967,Mystery,85.0,6.3,de,1.296784
Straight A's,7000000,0,-7000000,15.76142084987672,0.0,2013,Comedy,88.0,5.2,en,4.50829
A Funny Thing Happened on the Way to the Forum,0,0,0,0.0,0.0,1966,Comedy,99.0,6.1,en,8.902102
Slacker Uprising,0,0,0,0.0,0.0,2007,Documentary,102.0,5.9,en,1.619635
The Legend of Hell's Gate: An American Conspiracy,0,0,0,0.0,0.0,2011,Action,108.0,3.9,en,1.002585
The Walking Deceased,0,0,0,0.0,0.0,2015,Science Fiction,90.0,4.2,en,1.332804
The Curse of Downers Grove,2000000,0,-2000000,14.508658238524095,0.0,2015,Thriller,89.0,4.4,en,2.00163
Shark Lake,2000000,0,-2000000,14.508658238524095,0.0,2015,Thriller,92.0,4.4,en,1.187764
River's Edge,19000000,0,-19000000,16.759949589762293,0.0,1986,Crime,99.0,6.7,en,6.463806
Northfork,0,0,0,0.0,0.0,2003,Fantasy,103.0,6.7,en,1.980265
The Marine 4: Moving Target,1950000,0,-1950000,14.48334044336031,0.0,2015,Thriller,90.0,5.8,en,3.696123
Buried,1987650,19152480,17164830,14.502464097467449,16.767942821335026,2010,Drama,94.0,6.6,en,32.841229
Submarine,0,864659,864659,0.0,13.670091645060463,2011,Drama,97.0,7.4,en,8.518866
The Square,0,0,0,0.0,0.0,2013,Documentary,88.0,7.8,Other,4.892203
One to Another,0,0,0,0.0,0.0,2006,Drama,95.0,5.8,fr,4.665026
ABCD (Any Body Can Dance),0,222000,222000,0.0,12.310437165348775,2013,Drama,160.0,5.6,Other,1.294967
Man on Wire,0,2957978,2957978,0.0,14.9000168228362,2008,Thriller,94.0,7.5,en,14.331992
Abandoned,0,0,0,0.0,0.0,2015,Drama,82.0,5.8,en,3.068463
Brotherly Love,1900000,0,-1900000,14.45736497045232,0.0,2015,Drama,89.0,6.9,en,1.367751
The Last Exorcism,1800000,67738090,65938090,14.403297778421795,18.03115922367543,2010,Horror,87.0,5.6,en,14.838986
Nowhere Boy,0,0,0,0.0,0.0,2009,Drama,98.0,7.2,en,1.950959
A Streetcar Named Desire,1800000,8000000,6200000,14.403297778421795,15.894952224644102,1951,Drama,125.0,7.6,en,14.884756
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1800000,9440272,7640272,14.403297778421795,16.06049545719505,1964,Drama,95.0,8.0,en,41.996783
The Crime of Padre Amaro,1800000,0,-1800000,14.403297778421795,0.0,2002,Drama,118.0,6.2,es,2.179428
Beasts of the Southern Wild,1800000,21107746,19307746,14.403297778421795,16.865150687458982,2012,Drama,93.0,6.8,en,12.471239
Battle for the Planet of the Apes,1700000,8844595,7144595,14.346139397261565,15.99531720900997,1973,Action,93.0,5.5,en,13.315383
Songcatcher,0,0,0,0.0,0.0,2001,Drama,109.0,5.6,en,3.363321
Higher Ground,2000000,841733,-1158267,14.508658238524095,13.643219328823658,2011,Drama,109.0,5.3,en,1.699101
Vaalu,0,0,0,0.0,0.0,2015,Comedy,155.0,6.7,Other,0.320387
The Greatest Movie Ever Sold,0,621951,621951,0.0,13.34061819832552,2011,Comedy,87.0,6.4,en,0.692497
Ed and His Dead Mother,0,0,0,0.0,0.0,1993,Comedy,93.0,5.5,en,0.023436
Travellers and Magicians,0,0,0,0.0,0.0,2003,Adventure,108.0,6.8,en,0.749699
Hang 'em High,1800000,6800000,5000000,14.403297778421795,15.732433317205148,1968,Western,114.0,6.7,en,11.756943
Deadline - U.S.A.,0,0,0,0.0,0.0,1952,Crime,87.0,6.9,en,0.225627
Sublime,0,0,0,0.0,0.0,2007,Horror,113.0,5.3,en,6.833164
A Beginner's Guide to Snuff,0,0,0,0.0,0.0,2016,Thriller,87.0,0.0,en,0.060127
Independence Daysaster,1800000,0,-1800000,14.403297778421795,0.0,2013,Action,86.0,4.2,en,1.959405
Dysfunctional Friends,1800000,0,-1800000,14.403297778421795,0.0,2012,Comedy,101.0,5.0,en,0.21544
Run Lola Run,1530000,7267585,5737585,14.240778946963175,15.798934744850484,1998,Action,81.0,7.2,de,27.36562
May,500000,150277,-349723,13.122365377402328,11.92024219110853,2002,Drama,93.0,6.3,en,8.650779
Against the Wild,1493619,0,-1493619,14.216713261585987,0.0,2013,Adventure,90.0,4.9,en,2.492747
Under the Same Moon,0,23311391,23311391,0.0,16.964452726088677,2008,Drama,106.0,7.0,es,2.756435
Conquest of the Planet of the Apes,1700000,9700000,8000000,14.346139397261565,16.08763654656639,1972,Action,88.0,6.1,en,18.828683
In the Bedroom,1700000,0,-1700000,14.346139397261565,0.0,2001,Drama,130.0,6.4,en,6.979638
I Spit on Your Grave,2000000,572809,-1427191,14.508658238524095,13.25830935257674,2010,Thriller,108.0,6.3,en,26.281839
"Happy, Texas",1700000,1943649,243649,14.346139397261565,14.480078206640904,1999,Comedy,98.0,5.5,en,2.079125
My Summer of Love,0,0,0,0.0,0.0,2004,Drama,86.0,6.0,en,3.939753
The Lunchbox,1000000,4235151,3235151,13.815511557963774,15.258929776805557,2013,Drama,104.0,7.3,Other,14.017809
Yes,0,0,0,0.0,0.0,2005,Drama,100.0,5.9,en,3.677831
You Can't Take It With You,1644736,7433101,5788365,14.313091050980239,15.821453826201733,1938,Comedy,126.0,7.2,en,3.426314
From Here to Eternity,1650000,30500000,28850000,14.316286451937186,17.233237274364523,1953,War,118.0,7.2,en,6.915201
She Wore a Yellow Ribbon,1600000,5400000,3800000,14.285514812209815,15.501909696719672,1949,Western,103.0,7.1,en,8.535178
Grace Unplugged,0,0,0,0.0,0.0,2013,Drama,102.0,6.0,en,2.160586
Foolish,0,6033999,6033999,0.0,15.612920698701144,1999,Comedy,84.0,6.3,en,0.796009
Caramel,0,0,0,0.0,0.0,2007,Drama,96.0,6.8,Other,4.554574
Out of the Dark,0,0,0,0.0,0.0,2014,Thriller,92.0,4.6,en,3.215465
The Bubble,0,0,0,0.0,0.0,2006,Drama,114.0,7.6,Other,1.49436
The Conversation,1600000,4420000,2820000,14.285514812209815,15.3016504802982,1974,Crime,113.0,7.5,en,20.810292
Mississippi Mermaid,0,0,0,0.0,0.0,1969,Crime,123.0,6.7,fr,3.654018
I Love Your Work,0,0,0,0.0,0.0,2003,Drama,111.0,6.5,en,3.313339
Cabin Fever,0,0,0,0.0,0.0,2016,Horror,99.0,4.4,en,5.379319
Waitress,2000000,22179430,20179430,14.508658238524095,16.91467588581532,2007,Comedy,108.0,6.7,en,9.67299
Bloodsport,1500000,11806119,10306119,14.220976332738882,16.28412859905434,1988,Action,92.0,6.6,en,17.49699
Mr. Smith Goes to Washington,1500000,9600000,8100000,14.220976332738882,16.077273760604726,1939,Comedy,129.0,7.9,en,12.2624
Kids,1500000,7412216,5912216,14.220976332738882,15.818640142807183,1995,Drama,91.0,6.8,en,13.291991
The Squid and the Whale,1500000,11098131,9598131,14.220976332738882,16.222287363832212,2005,Comedy,81.0,6.9,en,13.788054
Kissing Jessica Stein,1000000,10013424,9013424,13.815511557963774,16.119437250610915,2001,Comedy,97.0,5.9,en,3.990215
Kickboxer: Vengeance,17000000,0,-17000000,16.648723960844016,0.0,2016,Action,90.0,4.5,en,6.526588
Spellbound,1500000,7000000,5500000,14.220976332738882,15.76142084987672,1945,Drama,111.0,7.3,en,11.145915
Exotica,0,0,0,0.0,0.0,1994,Drama,103.0,6.5,en,5.446832
Buffalo '66,1500000,2375097,875097,14.220976332738882,14.680549257757473,1998,Romance,110.0,7.1,en,10.009994
Insidious,1500000,97009150,95509150,14.220976332738882,18.390315872224086,2010,Horror,103.0,6.8,en,58.594852
Repo Man,1500000,2300000,800000,14.220976332738882,14.648420115681892,1984,Comedy,92.0,6.7,en,11.35344
Nine Queens,1500000,0,-1500000,14.220976332738882,0.0,2000,Crime,114.0,7.4,es,8.589355
The Gatekeepers,0,0,0,0.0,0.0,2012,Documentary,101.0,6.5,en,2.828303
The Ballad of Jack and Rose,1500000,712294,-787706,14.220976332738882,13.47624743042756,2005,Drama,111.0,6.5,en,3.618646
The To Do List,1500000,3566225,2066225,14.220976332738882,15.087018451729053,2013,Comedy,104.0,5.5,en,15.017068
Killing Zoe,1500000,418961,-1081039,14.220976332738882,12.94553550266739,1993,Action,96.0,6.1,en,5.817519
The Believer,1500000,416925,-1083075,14.220976332738882,12.940664026999826,2001,Drama,98.0,6.8,en,9.856826
Snow Angels,0,414404,414404,0.0,12.934599035491686,2008,Drama,106.0,6.5,en,4.262374
Unsullied,0,0,0,0.0,0.0,2015,Thriller,93.0,3.0,en,0.06124
Session 9,1500000,373967,-1126033,14.220976332738882,12.83192551123875,2001,Horror,100.0,6.2,en,11.064228
I Want Someone to Eat Cheese With,0,0,0,0.0,0.0,2006,Comedy,80.0,5.7,en,1.742383
Mooz-lum,0,330048,330048,0.0,12.706996407268363,2011,Drama,95.0,4.5,en,0.414754
Hatchet,0,0,0,0.0,0.0,2006,Comedy,83.0,5.7,en,12.677016
Modern Times,1,8500000,8499999,0.6931471805599453,15.955576839107596,1936,Drama,87.0,8.1,en,28.27648
Stolen Summer,0,0,0,0.0,0.0,2002,Drama,91.0,6.4,en,0.87066
My Name Is Bruce,1500000,173066,-1326934,14.220976332738882,12.061434081742114,2007,Comedy,86.0,5.9,en,7.5591
Road Hard,1500000,0,-1500000,14.220976332738882,0.0,2015,Comedy,97.0,6.6,en,0.859014
Forty Shades of Blue,1500000,0,-1500000,14.220976332738882,0.0,2005,Drama,108.0,6.0,en,0.071377
Amigo,1200000,0,-1200000,13.997832948091215,0.0,2010,Drama,128.0,6.0,en,0.193172
Pontypool,1500000,32000,-1468000,14.220976332738882,10.373522431293592,2009,Horror,93.0,6.6,en,4.680206
Trucker,2000000,0,-2000000,14.508658238524095,0.0,2008,Drama,90.0,6.8,en,1.20173
Me You and Five Bucks,1,0,-1,0.6931471805599453,0.0,2015,Romance,90.0,10.0,en,0.094105
The Lords of Salem,1500000,1165882,-334118,14.220976332738882,13.9689892978047,2012,Horror,101.0,5.1,en,14.504326
